Time,EEG,BIS
00:12:44.400000,8.98962,52.0
00:12:44.600000,8.98962,52.0
00:12:44.800000,-0.99206,52.0
00:12:45,4.01404,52.0
00:12:45.200000,-8.01282,52.0
00:12:45.400000,-26.99939,52.0
00:12:45.600000,-3.00671,52.0
00:12:45.800000,17.99451,52.0
00:12:46,-12.0116,52.0
00:12:46.200000,-0.99206,52.0
00:12:46.400000,-11.00427,52.0
00:12:46.600000,12.9884,52.0
00:12:46.800000,1.99939,52.0
00:12:47,1.99939,52.0
00:12:47.200000,8.01282,52.0
00:12:47.400000,-0.99206,52.0
00:12:47.600000,0.01526,52.0
00:12:47.800000,8.01282,53.0
00:12:48,-8.98962,53.0
00:12:48.200000,12.9884,53.0
00:12:48.400000,-7.00549,53.0
00:12:48.600000,7.00549,53.0
00:12:48.800000,4.01404,54.0
00:12:49,-4.99084,54.0
00:12:49.200000,-9.99695,54.0
00:12:49.400000,21.01649,54.0
00:12:49.600000,4.99084,54.0
00:12:49.800000,5.99817,53.0
00:12:50,-11.00427,53.0
00:12:50.200000,-11.00427,53.0
00:12:50.400000,-1.99939,53.0
00:12:50.600000,5.99817,53.0
00:12:50.800000,12.0116,54.0
00:12:51,-16.01038,54.0
00:12:51.200000,-5.99817,54.0
00:12:51.400000,3.00671,54.0
00:12:51.600000,7.00549,54.0
00:12:51.800000,-19.00183,53.0
00:12:52,-4.99084,53.0
00:12:52.200000,17.01771,53.0
00:12:52.400000,1.99939,53.0
00:12:52.600000,4.99084,53.0
00:12:52.800000,1.99939,52.0
00:12:53,-12.0116,52.0
00:12:53.200000,8.01282,52.0
00:12:53.400000,-7.00549,52.0
00:12:53.600000,3.00671,52.0
00:12:53.800000,13.99573,50.0
00:12:54,-7.00549,50.0
00:12:54.200000,-4.01404,50.0
00:12:54.400000,17.01771,50.0
00:12:54.600000,3.00671,50.0
00:12:54.800000,4.99084,51.0
00:12:55,1.99939,51.0
00:12:55.200000,3.00671,51.0
00:12:55.400000,12.9884,51.0
00:12:55.600000,-4.01404,51.0
00:12:55.800000,8.01282,51.0
00:12:56,-0.99206,50.0
00:12:56.200000,-4.99084,50.0
00:12:56.400000,-8.01282,50.0
00:12:56.600000,3.00671,50.0
00:12:56.800000,4.99084,50.0
00:12:57,9.99695,52.0
00:12:57.200000,7.00549,52.0
00:12:57.400000,4.99084,52.0
00:12:57.600000,-4.99084,52.0
00:12:57.800000,-4.99084,52.0
00:12:58,3.00671,54.0
00:12:58.200000,-8.01282,54.0
00:12:58.400000,-12.9884,54.0
00:12:58.600000,-7.00549,54.0
00:12:58.800000,4.01404,54.0
00:12:59,-15.00305,53.0
00:12:59.200000,8.01282,53.0
00:12:59.400000,12.0116,53.0
00:12:59.600000,-1.99939,53.0
00:12:59.800000,4.99084,53.0
00:13:00,0.01526,53.0
00:13:00.200000,-3.00671,53.0
00:13:00.400000,8.01282,53.0
00:13:00.600000,7.00549,53.0
00:13:00.800000,-3.00671,53.0
00:13:01,15.00305,54.0
00:13:01.200000,-1.99939,54.0
00:13:01.400000,-12.0116,54.0
00:13:01.600000,-4.99084,54.0
00:13:01.800000,-8.01282,54.0
00:13:02,8.01282,55.0
00:13:02.200000,4.01404,55.0
00:13:02.400000,0.99206,55.0
00:13:02.600000,-4.01404,55.0
00:13:02.800000,-1.99939,55.0
00:13:03,-12.0116,53.0
00:13:03.200000,23.00061,53.0
00:13:03.400000,8.98962,53.0
00:13:03.600000,0.01526,53.0
00:13:03.800000,4.99084,53.0
00:13:04,4.01404,53.0
00:13:04.200000,-8.01282,52.0
00:13:04.400000,4.01404,52.0
00:13:04.600000,-4.01404,52.0
00:13:04.800000,0.01526,52.0
00:13:05,-4.99084,52.0
00:13:05.200000,15.00305,52.0
00:13:05.400000,1.99939,52.0
00:13:05.600000,-4.01404,52.0
00:13:05.800000,1.99939,52.0
00:13:06,5.99817,52.0
00:13:06.200000,-8.98962,52.0
00:13:06.400000,-8.01282,52.0
00:13:06.600000,-4.99084,52.0
00:13:06.800000,12.9884,52.0
00:13:07,0.99206,52.0
00:13:07.200000,-0.99206,49.0
00:13:07.400000,0.01526,49.0
00:13:07.600000,5.99817,49.0
00:13:07.800000,3.00671,49.0
00:13:08,-11.00427,50.0
00:13:08.200000,-12.0116,50.0
00:13:08.400000,3.00671,50.0
00:13:08.600000,0.99206,50.0
00:13:08.800000,0.01526,50.0
00:13:09,-1.99939,50.0
00:13:09.200000,-13.99573,50.0
00:13:09.400000,0.01526,50.0
00:13:09.600000,5.99817,50.0
00:13:09.800000,9.99695,50.0
00:13:10,0.99206,50.0
00:13:10.200000,0.01526,50.0
00:13:10.400000,9.99695,50.0
00:13:10.600000,12.9884,50.0
00:13:10.800000,0.99206,50.0
00:13:11,-8.01282,50.0
00:13:11.200000,-11.00427,48.0
00:13:11.400000,-7.00549,48.0
00:13:11.600000,-4.99084,48.0
00:13:11.800000,8.98962,48.0
00:13:12,9.99695,48.0
00:13:12.200000,-5.99817,48.0
00:13:12.400000,0.99206,48.0
00:13:12.600000,-12.9884,48.0
00:13:12.800000,3.00671,48.0
00:13:13,8.98962,48.0
00:13:13.200000,12.0116,48.0
00:13:13.400000,-9.99695,48.0
00:13:13.600000,-15.00305,48.0
00:13:13.800000,-12.0116,48.0
00:13:14,-9.99695,48.0
00:13:14.200000,4.99084,48.0
00:13:14.400000,12.0116,47.0
00:13:14.600000,-5.99817,47.0
00:13:14.800000,-7.00549,47.0
00:13:15,-17.0177,47.0
00:13:15.200000,3.00671,47.0
00:13:15.400000,16.01038,47.0
00:13:15.600000,-8.01282,47.0
00:13:15.800000,17.99451,47.0
00:13:16,4.01404,47.0
00:13:16.200000,-23.00061,47.0
00:13:16.400000,-4.01404,48.0
00:13:16.600000,8.01282,48.0
00:13:16.800000,23.00061,48.0
00:13:17,21.99329,48.0
00:13:17.200000,62.5,48.0
00:13:17.400000,24.00794,48.0
00:13:17.600000,0.01526,48.0
00:13:17.800000,0.01526,48.0
00:13:18,0.01526,48.0
00:13:18.200000,0.01526,48.0
00:13:18.400000,0.01526,48.0
00:13:18.600000,0.01526,48.0
00:13:18.800000,0.01526,48.0
00:13:19,0.01526,48.0
00:13:19.200000,0.01526,48.0
00:13:19.400000,0.01526,48.0
00:13:19.600000,0.01526,48.0
00:13:19.800000,0.01526,48.0
00:13:20,0.01526,48.0
00:13:20.200000,0.01526,48.0
00:13:20.400000,0.01526,47.0
00:13:20.600000,0.01526,47.0
00:13:20.800000,0.01526,47.0
00:13:21,0.01526,47.0
00:13:21.200000,0.01526,47.0
00:13:21.400000,0.01526,47.0
00:13:21.600000,0.01526,47.0
00:13:21.800000,0.01526,47.0
00:13:22,0.01526,47.0
00:13:22.200000,0.01526,47.0
00:13:22.400000,0.01526,47.0
00:13:22.600000,0.01526,46.0
00:13:22.800000,0.01526,46.0
00:13:23,0.01526,46.0
00:13:23.200000,0.01526,46.0
00:13:23.400000,0.01526,46.0
00:13:23.600000,0.01526,46.0
00:13:23.800000,0.01526,46.0
00:13:24,0.01526,46.0
00:13:24.200000,0.01526,46.0
00:13:24.400000,0.01526,46.0
00:13:24.600000,0.01526,46.0
00:13:24.800000,0.01526,46.0
00:13:25,0.01526,46.0
00:13:25.200000,0.01526,46.0
00:13:25.400000,0.01526,46.0
00:13:25.600000,0.01526,46.0
00:13:25.800000,0.01526,46.0
00:13:26,0.01526,46.0
00:13:26.200000,0.01526,46.0
00:13:26.400000,0.01526,46.0
00:13:26.600000,0.01526,47.0
00:13:26.800000,0.01526,47.0
00:13:27,0.01526,47.0
00:13:27.200000,0.01526,47.0
00:13:27.400000,0.01526,47.0
00:13:27.600000,0.01526,47.0
00:13:27.800000,0.01526,47.0
00:13:28,0.01526,47.0
00:13:28.200000,0.01526,47.0
00:13:28.400000,0.01526,47.0
00:13:28.600000,0.01526,47.0
00:13:28.800000,0.01526,47.0
00:13:29,0.01526,47.0
00:13:29.200000,-62.5,47.0
00:13:29.400000,-32.00549,47.0
00:13:29.600000,1.99939,47.0
00:13:29.800000,4.01404,47.0
00:13:30,-0.99206,47.0
00:13:30.200000,1.99939,47.0
00:13:30.400000,3.00671,47.0
00:13:30.600000,0.99206,47.0
00:13:30.800000,-7.00549,48.0
00:13:31,-21.01648,48.0
00:13:31.200000,3.00671,48.0
00:13:31.400000,7.00549,48.0
00:13:31.600000,3.00671,48.0
00:13:31.800000,8.01282,48.0
00:13:32,4.01404,48.0
00:13:32.200000,-4.99084,48.0
00:13:32.400000,9.99695,48.0
00:13:32.600000,-1.99939,48.0
00:13:32.800000,7.00549,48.0
00:13:33,3.00671,48.0
00:13:33.200000,-0.99206,48.0
00:13:33.400000,24.00794,48.0
00:13:33.600000,-13.99573,48.0
00:13:33.800000,-8.01282,48.0
00:13:34,0.01526,48.0
00:13:34.200000,1.99939,48.0
00:13:34.400000,7.00549,48.0
00:13:34.600000,12.9884,48.0
00:13:34.800000,4.99084,48.0
00:13:35,-3.00671,48.0
00:13:35.200000,-9.99695,48.0
00:13:35.400000,-4.99084,48.0
00:13:35.600000,-4.01404,48.0
00:13:35.800000,-8.01282,48.0
00:13:36,1.99939,48.0
00:13:36.200000,0.01526,48.0
00:13:36.400000,3.00671,48.0
00:13:36.600000,-8.01282,48.0
00:13:36.800000,7.00549,47.0
00:13:37,3.00671,47.0
00:13:37.200000,4.01404,47.0
00:13:37.400000,-4.01404,47.0
00:13:37.600000,5.99817,47.0
00:13:37.800000,7.00549,47.0
00:13:38,1.99939,47.0
00:13:38.200000,-8.01282,47.0
00:13:38.400000,1.99939,47.0
00:13:38.600000,-0.99206,47.0
00:13:38.800000,0.99206,47.0
00:13:39,0.01526,47.0
00:13:39.200000,-4.99084,47.0
00:13:39.400000,8.01282,47.0
00:13:39.600000,0.01526,47.0
00:13:39.800000,-4.99084,47.0
00:13:40,0.99206,47.0
00:13:40.200000,12.0116,47.0
00:13:40.400000,15.00305,47.0
00:13:40.600000,-8.98962,47.0
00:13:40.800000,0.01526,47.0
00:13:41,17.01771,48.0
00:13:41.200000,-1.99939,48.0
00:13:41.400000,5.99817,48.0
00:13:41.600000,11.00427,48.0
00:13:41.800000,-3.00671,48.0
00:13:42,-0.99206,49.0
00:13:42.200000,-4.99084,49.0
00:13:42.400000,0.99206,49.0
00:13:42.600000,-20.00916,49.0
00:13:42.800000,-3.00671,49.0
00:13:43,8.01282,51.0
00:13:43.200000,-8.98962,51.0
00:13:43.400000,-8.01282,51.0
00:13:43.600000,1.99939,51.0
00:13:43.800000,-8.98962,51.0
00:13:44,8.98962,54.0
00:13:44.200000,20.00916,54.0
00:13:44.400000,1.99939,54.0
00:13:44.600000,16.01038,54.0
00:13:44.800000,-4.99084,54.0
00:13:45,-12.9884,54.0
00:13:45.200000,0.01526,54.0
00:13:45.400000,5.99817,54.0
00:13:45.600000,3.00671,54.0
00:13:45.800000,13.99573,54.0
00:13:46,9.99695,56.0
00:13:46.200000,-0.99206,56.0
00:13:46.400000,-17.0177,56.0
00:13:46.600000,4.01404,56.0
00:13:46.800000,-4.01404,56.0
00:13:47,0.01526,56.0
00:13:47.200000,8.98962,59.0
00:13:47.400000,0.99206,59.0
00:13:47.600000,7.00549,59.0
00:13:47.800000,4.99084,59.0
00:13:48,1.99939,59.0
00:13:48.200000,0.99206,59.0
00:13:48.400000,3.00671,59.0
00:13:48.600000,-3.00671,59.0
00:13:48.800000,-8.98962,59.0
00:13:49,0.01526,59.0
00:13:49.200000,-12.0116,59.0
00:13:49.400000,-0.99206,59.0
00:13:49.600000,12.0116,59.0
00:13:49.800000,-24.00794,59.0
00:13:50,13.99573,59.0
00:13:50.200000,-8.98962,58.0
00:13:50.400000,-5.99817,58.0
00:13:50.600000,4.01404,58.0
00:13:50.800000,-12.0116,58.0
00:13:51,-7.00549,58.0
00:13:51.200000,-16.01038,58.0
00:13:51.400000,-0.99206,58.0
00:13:51.600000,12.9884,58.0
00:13:51.800000,-4.01404,58.0
00:13:52,12.9884,58.0
00:13:52.200000,11.00427,58.0
00:13:52.400000,-8.01282,58.0
00:13:52.600000,-8.01282,58.0
00:13:52.800000,9.99695,58.0
00:13:53,-3.00671,58.0
00:13:53.200000,-4.01404,58.0
00:13:53.400000,-11.00427,58.0
00:13:53.600000,1.99939,58.0
00:13:53.800000,16.01038,58.0
00:13:54,11.00427,58.0
00:13:54.200000,9.99695,58.0
00:13:54.400000,9.99695,58.0
00:13:54.600000,-19.00183,58.0
00:13:54.800000,-20.00916,58.0
00:13:55,-3.00671,58.0
00:13:55.200000,5.99817,58.0
00:13:55.400000,-3.00671,58.0
00:13:55.600000,-7.00549,58.0
00:13:55.800000,-4.01404,58.0
00:13:56,-8.01282,58.0
00:13:56.200000,4.01404,58.0
00:13:56.400000,9.99695,58.0
00:13:56.600000,3.00671,58.0
00:13:56.800000,11.00427,58.0
00:13:57,8.98962,58.0
00:13:57.200000,20.00916,58.0
00:13:57.400000,4.01404,57.0
00:13:57.600000,4.01404,57.0
00:13:57.800000,-0.99206,57.0
00:13:58,19.00183,57.0
00:13:58.200000,-16.01038,57.0
00:13:58.400000,-4.01404,57.0
00:13:58.600000,1.99939,57.0
00:13:58.800000,-0.99206,57.0
00:13:59,8.01282,57.0
00:13:59.200000,0.01526,57.0
00:13:59.400000,-15.00305,58.0
00:13:59.600000,-1.99939,58.0
00:13:59.800000,-12.0116,58.0
00:14:00,0.01526,58.0
00:14:00.200000,3.00671,58.0
00:14:00.400000,0.99206,58.0
00:14:00.600000,3.00671,58.0
00:14:00.800000,-17.99451,58.0
00:14:01,-4.01404,58.0
00:14:01.200000,-16.01038,58.0
00:14:01.400000,11.00427,57.0
00:14:01.600000,4.99084,57.0
00:14:01.800000,-4.01404,57.0
00:14:02,13.99573,57.0
00:14:02.200000,5.99817,57.0
00:14:02.400000,-0.99206,56.0
00:14:02.600000,25.01526,56.0
00:14:02.800000,-9.99695,56.0
00:14:03,4.01404,56.0
00:14:03.200000,-9.99695,56.0
00:14:03.400000,-4.99084,56.0
00:14:03.600000,0.99206,56.0
00:14:03.800000,-7.00549,56.0
00:14:04,-4.99084,56.0
00:14:04.200000,-3.00671,56.0
00:14:04.400000,-5.99817,56.0
00:14:04.600000,-4.99084,55.0
00:14:04.800000,3.00671,55.0
00:14:05,5.99817,55.0
00:14:05.200000,0.01526,55.0
00:14:05.400000,8.98962,55.0
00:14:05.600000,12.0116,57.0
00:14:05.800000,1.99939,57.0
00:14:06,4.99084,57.0
00:14:06.200000,-4.01404,57.0
00:14:06.400000,-4.99084,57.0
00:14:06.600000,-4.01404,57.0
00:14:06.800000,-8.98962,57.0
00:14:07,-12.0116,57.0
00:14:07.200000,7.00549,57.0
00:14:07.400000,17.01771,57.0
00:14:07.600000,9.99695,58.0
00:14:07.800000,9.99695,58.0
00:14:08,-3.00671,58.0
00:14:08.200000,-3.00671,58.0
00:14:08.400000,-0.99206,58.0
00:14:08.600000,-12.0116,58.0
00:14:08.800000,-8.98962,58.0
00:14:09,4.01404,58.0
00:14:09.200000,-1.99939,58.0
00:14:09.400000,-3.00671,58.0
00:14:09.600000,-8.01282,58.0
00:14:09.800000,-4.01404,58.0
00:14:10,-4.99084,58.0
00:14:10.200000,-0.99206,58.0
00:14:10.400000,0.99206,58.0
00:14:10.600000,4.99084,58.0
00:14:10.800000,-4.99084,58.0
00:14:11,4.99084,58.0
00:14:11.200000,7.00549,58.0
00:14:11.400000,0.01526,58.0
00:14:11.600000,15.00305,58.0
00:14:11.800000,8.01282,58.0
00:14:12,0.01526,58.0
00:14:12.200000,-4.99084,58.0
00:14:12.400000,8.01282,58.0
00:14:12.600000,-1.99939,58.0
00:14:12.800000,3.00671,57.0
00:14:13,5.99817,57.0
00:14:13.200000,5.99817,57.0
00:14:13.400000,12.0116,57.0
00:14:13.600000,1.99939,57.0
00:14:13.800000,-7.00549,55.0
00:14:14,1.99939,55.0
00:14:14.200000,-5.99817,55.0
00:14:14.400000,-17.0177,55.0
00:14:14.600000,0.01526,55.0
00:14:14.800000,0.01526,56.0
00:14:15,-0.99206,56.0
00:14:15.200000,-12.0116,56.0
00:14:15.400000,0.01526,56.0
00:14:15.600000,-21.99329,56.0
00:14:15.800000,-3.00671,53.0
00:14:16,-1.99939,53.0
00:14:16.200000,-16.01038,53.0
00:14:16.400000,17.99451,53.0
00:14:16.600000,9.99695,53.0
00:14:16.800000,1.99939,54.0
00:14:17,-9.99695,54.0
00:14:17.200000,-5.99817,54.0
00:14:17.400000,-12.0116,54.0
00:14:17.600000,-9.99695,54.0
00:14:17.800000,11.00427,57.0
00:14:18,-1.99939,57.0
00:14:18.200000,4.99084,57.0
00:14:18.400000,7.00549,57.0
00:14:18.600000,0.01526,57.0
00:14:18.800000,8.01282,58.0
00:14:19,-0.99206,58.0
00:14:19.200000,0.01526,58.0
00:14:19.400000,4.99084,58.0
00:14:19.600000,1.99939,58.0
00:14:19.800000,3.00671,58.0
00:14:20,0.01526,58.0
00:14:20.200000,0.01526,58.0
00:14:20.400000,-4.01404,58.0
00:14:20.600000,-1.99939,58.0
00:14:20.800000,4.01404,58.0
00:14:21,5.99817,58.0
00:14:21.200000,-4.99084,58.0
00:14:21.400000,8.01282,58.0
00:14:21.600000,3.00671,58.0
00:14:21.800000,-8.98962,58.0
00:14:22,0.01526,55.0
00:14:22.200000,-17.0177,55.0
00:14:22.400000,8.98962,55.0
00:14:22.600000,1.99939,55.0
00:14:22.800000,-4.99084,55.0
00:14:23,-15.00305,54.0
00:14:23.200000,-1.99939,54.0
00:14:23.400000,-11.00427,54.0
00:14:23.600000,-5.99817,54.0
00:14:23.800000,5.99817,54.0
00:14:24,12.9884,54.0
00:14:24.200000,-8.98962,54.0
00:14:24.400000,-5.99817,54.0
00:14:24.600000,4.99084,54.0
00:14:24.800000,21.01649,54.0
00:14:25,-0.99206,57.0
00:14:25.200000,-25.01526,57.0
00:14:25.400000,-0.99206,57.0
00:14:25.600000,-12.0116,57.0
00:14:25.800000,-4.01404,57.0
00:14:26,-5.99817,54.0
00:14:26.200000,-0.99206,54.0
00:14:26.400000,9.99695,54.0
00:14:26.600000,-3.00671,54.0
00:14:26.800000,-0.99206,54.0
00:14:27,21.99329,56.0
00:14:27.200000,12.0116,56.0
00:14:27.400000,19.00183,56.0
00:14:27.600000,-17.0177,56.0
00:14:27.800000,-12.9884,56.0
00:14:28,-17.99451,58.0
00:14:28.200000,-17.0177,58.0
00:14:28.400000,3.00671,58.0
00:14:28.600000,-8.01282,58.0
00:14:28.800000,12.9884,58.0
00:14:29,3.00671,57.0
00:14:29.200000,3.00671,57.0
00:14:29.400000,5.99817,57.0
00:14:29.600000,-8.01282,57.0
00:14:29.800000,-0.99206,57.0
00:14:30,-8.01282,57.0
00:14:30.200000,-4.01404,58.0
00:14:30.400000,-9.99695,58.0
00:14:30.600000,8.01282,58.0
00:14:30.800000,21.01649,58.0
00:14:31,-8.98962,58.0
00:14:31.200000,-1.99939,57.0
00:14:31.400000,1.99939,57.0
00:14:31.600000,9.99695,57.0
00:14:31.800000,12.9884,57.0
00:14:32,7.00549,57.0
00:14:32.200000,-4.01404,56.0
00:14:32.400000,7.00549,56.0
00:14:32.600000,-3.00671,56.0
00:14:32.800000,-11.00427,56.0
00:14:33,4.01404,56.0
00:14:33.200000,3.00671,55.0
00:14:33.400000,5.99817,55.0
00:14:33.600000,9.99695,55.0
00:14:33.800000,20.00916,55.0
00:14:34,4.99084,55.0
00:14:34.200000,-1.99939,55.0
00:14:34.400000,0.01526,55.0
00:14:34.600000,4.01404,55.0
00:14:34.800000,0.01526,55.0
00:14:35,4.99084,55.0
00:14:35.200000,-7.00549,53.0
00:14:35.400000,-8.01282,53.0
00:14:35.600000,-5.99817,53.0
00:14:35.800000,4.99084,53.0
00:14:36,-12.0116,53.0
00:14:36.200000,1.99939,52.0
00:14:36.400000,13.99573,52.0
00:14:36.600000,-0.99206,52.0
00:14:36.800000,0.01526,52.0
00:14:37,0.01526,52.0
00:14:37.200000,5.99817,53.0
00:14:37.400000,12.9884,53.0
00:14:37.600000,-4.01404,53.0
00:14:37.800000,-0.99206,53.0
00:14:38,0.01526,53.0
00:14:38.200000,3.00671,53.0
00:14:38.400000,4.99084,53.0
00:14:38.600000,-4.99084,53.0
00:14:38.800000,-5.99817,53.0
00:14:39,-5.99817,53.0
00:14:39.200000,7.00549,53.0
00:14:39.400000,8.98962,53.0
00:14:39.600000,-15.00305,53.0
00:14:39.800000,-4.99084,53.0
00:14:40,-9.99695,53.0
00:14:40.200000,-0.99206,53.0
00:14:40.400000,-7.00549,52.0
00:14:40.600000,-25.01526,52.0
00:14:40.800000,15.00305,52.0
00:14:41,3.00671,52.0
00:14:41.200000,11.00427,52.0
00:14:41.400000,12.0116,54.0
00:14:41.600000,-11.00427,54.0
00:14:41.800000,7.00549,54.0
00:14:42,15.00305,54.0
00:14:42.200000,3.00671,54.0
00:14:42.400000,-12.0116,55.0
00:14:42.600000,-1.99939,55.0
00:14:42.800000,0.01526,55.0
00:14:43,4.01404,55.0
00:14:43.200000,0.01526,55.0
00:14:43.400000,-1.99939,55.0
00:14:43.600000,-3.00671,55.0
00:14:43.800000,-8.98962,55.0
00:14:44,4.99084,55.0
00:14:44.200000,-3.00671,55.0
00:14:44.400000,-16.01038,54.0
00:14:44.600000,11.00427,54.0
00:14:44.800000,4.01404,54.0
00:14:45,5.99817,54.0
00:14:45.200000,0.99206,54.0
00:14:45.400000,1.99939,54.0
00:14:45.600000,-4.99084,54.0
00:14:45.800000,0.99206,54.0
00:14:46,-12.9884,54.0
00:14:46.200000,-1.99939,54.0
00:14:46.400000,11.00427,54.0
00:14:46.600000,11.00427,53.0
00:14:46.800000,-0.99206,53.0
00:14:47,3.00671,53.0
00:14:47.200000,-8.01282,53.0
00:14:47.400000,-0.99206,53.0
00:14:47.600000,11.00427,53.0
00:14:47.800000,13.99573,53.0
00:14:48,13.99573,53.0
00:14:48.200000,3.00671,53.0
00:14:48.400000,3.00671,53.0
00:14:48.600000,-17.99451,52.0
00:14:48.800000,-23.00061,52.0
00:14:49,-8.98962,52.0
00:14:49.200000,0.01526,52.0
00:14:49.400000,15.00305,52.0
00:14:49.600000,3.00671,52.0
00:14:49.800000,-3.00671,52.0
00:14:50,-4.01404,52.0
00:14:50.200000,-8.01282,52.0
00:14:50.400000,-8.01282,52.0
00:14:50.600000,0.01526,53.0
00:14:50.800000,0.99206,53.0
00:14:51,-8.01282,53.0
00:14:51.200000,-12.9884,53.0
00:14:51.400000,5.99817,53.0
00:14:51.600000,-7.00549,54.0
00:14:51.800000,-1.99939,54.0
00:14:52,8.98962,54.0
00:14:52.200000,26.99939,54.0
00:14:52.400000,12.9884,54.0
00:14:52.600000,-3.00671,56.0
00:14:52.800000,-12.0116,56.0
00:14:53,11.00427,56.0
00:14:53.200000,-1.99939,56.0
00:14:53.400000,-21.99329,56.0
00:14:53.600000,-3.00671,56.0
00:14:53.800000,13.99573,56.0
00:14:54,21.99329,56.0
00:14:54.200000,8.01282,56.0
00:14:54.400000,7.00549,56.0
00:14:54.600000,7.00549,56.0
00:14:54.800000,13.99573,57.0
00:14:55,4.99084,57.0
00:14:55.200000,-7.00549,57.0
00:14:55.400000,-5.99817,57.0
00:14:55.600000,-9.99695,57.0
00:14:55.800000,9.99695,57.0
00:14:56,-16.01038,57.0
00:14:56.200000,-4.01404,57.0
00:14:56.400000,12.0116,57.0
00:14:56.600000,-9.99695,57.0
00:14:56.800000,3.00671,53.0
00:14:57,-7.00549,53.0
00:14:57.200000,8.01282,53.0
00:14:57.400000,8.01282,53.0
00:14:57.600000,4.01404,53.0
00:14:57.800000,0.01526,51.0
00:14:58,8.01282,51.0
00:14:58.200000,-4.01404,51.0
00:14:58.400000,7.00549,51.0
00:14:58.600000,0.99206,51.0
00:14:58.800000,5.99817,48.0
00:14:59,4.99084,48.0
00:14:59.200000,-1.99939,48.0
00:14:59.400000,9.99695,48.0
00:14:59.600000,-4.99084,48.0
00:14:59.800000,3.00671,49.0
00:15:00,-7.00549,49.0
00:15:00.200000,-8.01282,49.0
00:15:00.400000,8.98962,49.0
00:15:00.600000,0.01526,49.0
00:15:00.800000,-1.99939,49.0
00:15:01,13.99573,49.0
00:15:01.200000,-8.01282,49.0
00:15:01.400000,0.99206,49.0
00:15:01.600000,5.99817,49.0
00:15:01.800000,4.99084,50.0
00:15:02,-13.99573,50.0
00:15:02.200000,-9.99695,50.0
00:15:02.400000,-1.99939,50.0
00:15:02.600000,11.00427,50.0
00:15:02.800000,20.00916,52.0
00:15:03,-5.99817,52.0
00:15:03.200000,-4.01404,52.0
00:15:03.400000,-3.00671,52.0
00:15:03.600000,3.00671,52.0
00:15:03.800000,1.99939,52.0
00:15:04,0.99206,51.0
00:15:04.200000,0.01526,51.0
00:15:04.400000,-8.98962,51.0
00:15:04.600000,1.99939,51.0
00:15:04.800000,17.01771,51.0
00:15:05,-4.01404,51.0
00:15:05.200000,0.01526,51.0
00:15:05.400000,0.99206,51.0
00:15:05.600000,-11.00427,51.0
00:15:05.800000,-11.00427,51.0
00:15:06,-1.99939,52.0
00:15:06.200000,-15.00305,52.0
00:15:06.400000,0.99206,52.0
00:15:06.600000,12.0116,52.0
00:15:06.800000,0.01526,52.0
00:15:07,4.99084,50.0
00:15:07.200000,1.99939,50.0
00:15:07.400000,-11.00427,50.0
00:15:07.600000,-12.9884,50.0
00:15:07.800000,7.00549,50.0
00:15:08,11.00427,50.0
00:15:08.200000,-9.99695,50.0
00:15:08.400000,3.00671,50.0
00:15:08.600000,-4.99084,50.0
00:15:08.800000,-3.00671,50.0
00:15:09,11.00427,50.0
00:15:09.200000,5.99817,50.0
00:15:09.400000,11.00427,50.0
00:15:09.600000,-11.00427,50.0
00:15:09.800000,-9.99695,50.0
00:15:10,-8.98962,51.0
00:15:10.200000,-4.99084,51.0
00:15:10.400000,-30.99817,51.0
00:15:10.600000,-5.99817,51.0
00:15:10.800000,-11.00427,51.0
00:15:11,19.00183,51.0
00:15:11.200000,21.99329,51.0
00:15:11.400000,-7.00549,51.0
00:15:11.600000,0.01526,51.0
00:15:11.800000,3.00671,51.0
00:15:12,0.01526,51.0
00:15:12.200000,0.99206,51.0
00:15:12.400000,-20.00916,51.0
00:15:12.600000,7.00549,51.0
00:15:12.800000,-1.99939,51.0
00:15:13,0.01526,51.0
00:15:13.200000,-19.00183,52.0
00:15:13.400000,11.00427,52.0
00:15:13.600000,0.99206,52.0
00:15:13.800000,0.01526,52.0
00:15:14,3.00671,52.0
00:15:14.200000,12.0116,51.0
00:15:14.400000,0.01526,51.0
00:15:14.600000,-8.01282,51.0
00:15:14.800000,0.99206,51.0
00:15:15,12.9884,51.0
00:15:15.200000,12.9884,51.0
00:15:15.400000,5.99817,51.0
00:15:15.600000,5.99817,51.0
00:15:15.800000,1.99939,51.0
00:15:16,3.00671,51.0
00:15:16.200000,5.99817,50.0
00:15:16.400000,5.99817,50.0
00:15:16.600000,-1.99939,50.0
00:15:16.800000,-8.01282,50.0
00:15:17,-0.99206,50.0
00:15:17.200000,17.01771,49.0
00:15:17.400000,-29.01404,49.0
00:15:17.600000,20.00916,49.0
00:15:17.800000,7.00549,49.0
00:15:18,12.0116,49.0
00:15:18.200000,7.00549,48.0
00:15:18.400000,0.01526,48.0
00:15:18.600000,-16.01038,48.0
00:15:18.800000,-3.00671,48.0
00:15:19,-4.01404,48.0
00:15:19.200000,0.99206,49.0
00:15:19.400000,-12.0116,49.0
00:15:19.600000,0.99206,49.0
00:15:19.800000,-4.01404,49.0
00:15:20,-12.9884,49.0
00:15:20.200000,-0.99206,49.0
00:15:20.400000,-3.00671,50.0
00:15:20.600000,-21.01648,50.0
00:15:20.800000,0.99206,50.0
00:15:21,0.01526,50.0
00:15:21.200000,-5.99817,50.0
